State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10
Alaska,Juneau ,2019,362,308,51,3,0,0,0,145,55,20,0,0,0,335,27
Alaska,Kenai Peninsula ,2019,118,115,2,1,0,0,0,140,21,8,0,0,0,118,0
Alaska,Matanuska-Susitna ,2019,361,295,63,3,0,0,0,127,63,19,0,0,0,291,70
Alaska,North Slope ,2019,110,109,1,0,0,0,0,65,11,5,0,0,0,110,0
Arizona,Apache,2019,359,358,1,0,0,0,0,59,20,10,0,0,0,36,323
Arizona,Cochise,2019,365,266,99,0,0,0,0,97,64,45,0,0,327,13,25
Arizona,Coconino,2019,365,289,76,0,0,0,0,80,61,45,0,0,356,9,0
Arizona,Gila,2019,365,210,139,16,0,0,0,146,87,48,0,0,350,0,15
Arizona,La Paz,2019,364,304,60,0,0,0,0,77,58,44,0,0,360,3,1
Arizona,Maricopa,2019,365,66,261,38,0,0,0,147,101,65,0,3,215,71,76
Arizona,Mohave,2019,365,358,7,0,0,0,0,69,27,14,0,0,0,28,337
Arizona,Navajo,2019,365,294,70,1,0,0,0,112,58,44,0,0,357,0,8
Arizona,Pima,2019,365,225,138,2,0,0,0,103,71,47,0,1,261,20,83
Arizona,Pinal,2019,365,123,209,21,2,3,7,886,100,63,0,0,168,36,161
Arizona,Santa Cruz,2019,362,280,80,2,0,0,0,120,63,31,0,0,0,245,117
Arizona,Yavapai,2019,357,299,58,0,0,0,0,87,54,43,0,0,355,2,0
Arizona,Yuma,2019,365,265,97,3,0,0,0,129,67,45,0,0,273,42,50
Arkansas,Arkansas,2019,118,101,17,0,0,0,0,77,53,30,0,0,0,118,0
Arkansas,Ashley,2019,120,103,17,0,0,0,0,67,53,33,0,0,0,120,0
Arkansas,Benton,2019,146,120,26,0,0,0,0,83,56,35,0,0,0,146,0
Arkansas,Clark,2019,355,347,8,0,0,0,0,67,46,32,0,0,355,0,0
Arkansas,Craighead,2019,49,43,6,0,0,0,0,61,53,30,0,0,0,49,0
Arkansas,Crittenden,2019,365,290,74,1,0,0,0,101,57,40,0,8,205,152,0
Arkansas,Garland,2019,121,93,28,0,0,0,0,75,54,38,0,0,0,121,0
Arkansas,Jackson,2019,117,102,15,0,0,0,0,74,54,34,0,0,0,117,0
Arkansas,Newton,2019,365,347,18,0,0,0,0,90,47,36,0,0,358,7,0
Arkansas,Polk,2019,361,312,48,1,0,0,0,119,54,39,0,0,314,47,0
Arkansas,Pulaski,2019,365,235,130,0,0,0,0,79,61,45,0,2,146,217,0
Arkansas,Union,2019,241,196,45,0,0,0,0,98,54,35,0,0,0,241,0
Arkansas,Washington,2019,365,284,81,0,0,0,0,96,58,43,0,0,207,158,0
California,Alameda,2019,365,260,97,8,0,0,0,150,63,41,0,28,175,162,0
California,Amador,2019,355,308,45,2,0,0,0,115,51,39,0,0,355,0,0
California,Butte,2019,365,224,136,3,2,0,0,173,67,46,0,0,231,133,1
California,Calaveras,2019,360,299,60,1,0,0,0,108,58,42,0,0,322,35,3
California,Colusa,2019,365,294,71,0,0,0,0,83,59,39,0,0,228,83,54
California,Contra Costa,2019,365,292,69,4,0,0,0,129,61,40,0,4,244,116,1
California,Del Norte,2019,248,236,12,0,0,0,0,71,43,20,0,0,0,248,0
California,El Dorado,2019,365,273,86,6,0,0,0,122,74,43,0,0,355,1,9
California,Fresno,2019,365,139,160,64,2,0,0,187,115,60,0,3,259,80,23
California,Glenn,2019,362,302,60,0,0,0,0,86,55,40,0,0,277,68,17
California,Humboldt,2019,363,353,10,0,0,0,0,65,40,27,2,1,272,50,38
California,Imperial,2019,365,125,219,19,2,0,0,185,93,58,0,1,210,79,75
California,Inyo,2019,365,232,121,6,2,1,3,638,84,47,0,0,319,14,32
California,Kern,2019,365,119,151,87,6,1,1,548,122,67,0,2,260,73,30
California,Kings,2019,365,152,172,37,2,0,2,507,105,56,0,0,190,103,72
California,Lake,2019,360,360,0,0,0,0,0,50,41,31,0,0,356,3,1
California,Los Angeles,2019,365,66,213,57,28,1,0,201,136,71,0,36,197,124,8
California,Madera,2019,365,189,163,13,0,0,0,140,84,50,0,0,259,67,39
California,Marin,2019,363,337,25,1,0,0,0,133,48,33,0,15,221,127,0
California,Mariposa,2019,365,221,130,9,5,0,0,176,84,47,0,0,296,68,1
California,Mendocino,2019,361,334,27,0,0,0,0,77,47,33,0,0,229,120,12
California,Merced,2019,365,213,145,7,0,0,0,119,79,48,0,0,250,113,2
California,Mono,2019,365,270,80,6,0,0,9,3852,81,27,0,0,0,305,60
California,Monterey,2019,365,330,34,1,0,0,0,144,50,37,2,0,288,61,14
California,Napa,2019,363,330,31,2,0,0,0,119,49,35,2,0,265,96,0
California,Nevada,2019,361,273,83,5,0,0,0,122,71,44,0,0,326,35,0
California,Orange,2019,365,213,136,15,1,0,0,172,87,48,0,13,259,86,7
California,Placer,2019,365,239,117,9,0,0,0,136,77,45,0,2,284,77,2
California,Plumas,2019,341,248,88,5,0,0,0,138,68,25,0,0,0,341,0
California,Riverside,2019,365,75,170,91,29,0,0,185,147,77,0,0,247,70,48
California,Sacramento,2019,365,213,142,10,0,0,0,140,84,46,0,1,240,116,8
California,San Benito,2019,365,326,39,0,0,0,0,90,51,38,0,0,347,11,7
California,San Bernardino,2019,365,55,177,71,54,8,0,213,169,80,0,16,246,96,7
California,San Diego,2019,365,87,253,23,2,0,0,169,93,64,0,2,176,184,3
California,San Francisco,2019,365,313,51,1,0,0,0,108,52,36,0,28,172,165,0
California,San Joaquin,2019,365,231,122,11,1,0,0,190,80,44,0,3,236,109,17
California,San Luis Obispo,2019,365,230,132,3,0,0,0,108,74,46,0,0,282,45,38
California,San Mateo,2019,365,327,36,2,0,0,0,122,51,35,0,21,209,135,0
California,Santa Barbara,2019,365,286,78,1,0,0,0,105,59,43,0,0,295,57,13
California,Santa Clara,2019,365,271,90,4,0,0,0,136,66,41,0,7,218,139,1
California,Santa Cruz,2019,365,347,18,0,0,0,0,70,46,35,0,0,262,103,0
California,Shasta,2019,364,311,53,0,0,0,0,100,54,42,0,0,352,10,2
California,Siskiyou,2019,365,332,29,2,2,0,0,161,49,36,0,0,262,103,0
California,Solano,2019,365,290,74,1,0,0,0,119,59,40,0,2,225,138,0
California,Sonoma,2019,365,348,17,0,0,0,0,87,44,33,0,3,258,94,10
California,Stanislaus,2019,365,201,141,22,1,0,0,177,91,49,0,0,245,107,13
California,Sutter,2019,365,239,124,2,0,0,0,110,71,44,0,0,249,109,7
California,Tehama,2019,365,282,83,0,0,0,0,93,64,41,0,0,323,41,1
California,Trinity,2019,269,246,21,2,0,0,0,113,49,18,0,0,0,269,0
California,Tulare,2019,365,127,157,78,2,1,0,280,122,66,0,2,242,99,22
California,Tuolumne,2019,358,273,83,2,0,0,0,108,67,43,0,0,358,0,0
California,Ventura,2019,365,214,142,9,0,0,0,126,77,46,0,5,284,65,11
California,Yolo,2019,365,284,80,1,0,0,0,136,61,41,0,1,279,82,3
Colorado,Adams,2019,365,223,141,1,0,0,0,132,64,47,0,48,150,87,80
Colorado,Alamosa,2019,107,107,0,0,0,0,0,21,17,9,0,0,0,107,0
Colorado,Arapahoe,2019,365,227,132,6,0,0,0,140,80,46,0,0,352,13,0
Colorado,Archuleta,2019,363,331,30,2,0,0,0,124,50,31,0,3,186,0,174
Colorado,Boulder,2019,365,227,133,5,0,0,0,119,74,47,0,0,269,96,0
Colorado,Clear Creek,2019,290,205,84,1,0,0,0,112,67,46,0,0,290,0,0
Colorado,Delta,2019,365,339,26,0,0,0,0,80,50,41,0,0,346,19,0
Colorado,Denver,2019,365,180,182,2,1,0,0,153,74,51,0,116,152,97,0
Colorado,Douglas,2019,361,236,114,10,1,0,0,154,77,46,0,0,304,57,0
Colorado,El Paso,2019,365,259,106,0,0,0,0,100,67,45,0,0,345,18,2
Colorado,Fremont,2019,32,32,0,0,0,0,0,29,23,13,0,0,0,0,32
Colorado,Garfield,2019,365,309,56,0,0,0,0,97,54,44,0,0,363,2,0
Colorado,Gilpin,2019,143,117,25,1,0,0,0,115,58,45,0,0,143,0,0
Colorado,Gunnison,2019,358,279,78,1,0,0,0,101,61,45,0,0,358,0,0
Colorado,Jackson,2019,102,102,0,0,0,0,0,25,13,6,0,0,0,102,0
Colorado,Jefferson,2019,365,238,111,16,0,0,0,129,87,46,0,2,363,0,0
Colorado,La Plata,2019,365,274,91,0,0,0,0,87,61,44,0,35,330,0,0
Colorado,Larimer,2019,365,208,151,6,0,0,0,129,77,48,0,0,337,28,0
Colorado,Mesa,2019,364,289,75,0,0,0,0,87,58,44,2,0,309,51,2
Colorado,Montezuma,2019,365,279,86,0,0,0,0,97,61,46,0,0,365,0,0
Colorado,Pitkin,2019,121,121,0,0,0,0,0,46,19,10,0,0,0,12,109
Colorado,Prowers,2019,346,343,3,0,0,0,0,76,28,14,0,0,0,0,346
Colorado,Pueblo,2019,126,125,1,0,0,0,0,68,31,20,0,0,0,75,51
Colorado,Rio Blanco,2019,365,311,54,0,0,0,0,100,54,44,0,0,321,44,0
Colorado,Routt,2019,356,353,2,1,0,0,0,137,27,13,0,0,0,0,356
Colorado,San Juan,2019,116,116,0,0,0,0,0,24,14,7,0,0,0,116,0
Colorado,San Miguel,2019,113,112,1,0,0,0,0,54,22,11,0,0,0,0,113
Colorado,Weld,2019,365,252,110,3,0,0,0,125,69,45,0,0,236,129,0
Connecticut,Fairfield,2019,365,262,82,18,3,0,0,161,77,43,0,9,186,169,1
Connecticut,Hartford,2019,365,301,59,5,0,0,0,122,55,39,0,26,240,98,1
Connecticut,Litchfield,2019,365,342,23,0,0,0,0,97,48,37,0,0,339,26,0
Connecticut,Middlesex,2019,205,175,23,6,1,0,0,154,61,41,0,0,205,0,0
Connecticut,New Haven,2019,365,280,71,12,2,0,0,159,67,41,0,15,247,99,4
Connecticut,New London,2019,364,323,34,7,0,0,0,129,52,37,0,0,200,164,0
Connecticut,Tolland,2019,212,187,20,5,0,0,0,126,54,42,0,0,212,0,0
Connecticut,Windham,2019,360,344,15,1,0,0,0,105,46,36,0,0,360,0,0
Country Of Mexico,BAJA CALIFORNIA NORTE,2019,32,5,19,8,0,0,0,144,117,72,0,0,0,0,32
Country Of Mexico,SONORA,2019,358,288,65,5,0,0,0,126,61,43,0,0,358,0,0
Delaware,Kent,2019,365,293,72,0,0,0,0,83,58,42,0,0,273,92,0
Delaware,New Castle,2019,365,259,103,3,0,0,0,136,68,43,0,7,253,105,0
Delaware,Sussex,2019,365,299,66,0,0,0,0,93,58,42,0,0,279,86,0
District Of Columbia,District of Columbia,2019,365,242,118,4,1,0,0,157,71,44,0,32,221,112,0
Florida,Alachua,2019,364,329,35,0,0,0,0,80,50,35,0,0,273,91,0
Florida,Baker,2019,361,341,20,0,0,0,0,77,48,33,0,0,361,0,0
Florida,Bay,2019,357,308,49,0,0,0,0,85,54,38,0,0,235,122,0
Florida,Brevard,2019,351,336,15,0,0,0,0,90,46,36,0,0,306,45,0
Florida,Broward,2019,363,303,60,0,0,0,0,90,54,40,2,9,165,187,0
Florida,Citrus,2019,357,329,28,0,0,0,0,80,48,30,0,0,0,357,0
Florida,Collier,2019,362,331,31,0,0,0,0,90,50,34,0,0,197,165,0
Florida,Columbia,2019,363,294,69,0,0,0,0,90,58,38,0,0,207,156,0
Florida,Duval,2019,361,248,112,1,0,0,0,114,64,43,0,0,174,187,0
Florida,Escambia,2019,365,290,74,1,0,0,0,101,57,40,0,0,271,94,0
Florida,Flagler,2019,270,265,5,0,0,0,0,74,45,34,0,0,270,0,0
Florida,Hamilton,2019,316,280,36,0,0,0,0,79,52,33,0,0,0,316,0
Florida,Highlands,2019,233,224,9,0,0,0,0,84,46,36,0,0,233,0,0
Florida,Hillsborough,2019,365,282,78,5,0,0,0,126,63,42,0,0,215,150,0
Florida,Holmes,2019,362,289,73,0,0,0,0,84,56,40,0,0,203,159,0
Florida,Indian River,2019,335,324,11,0,0,0,0,90,47,36,0,0,335,0,0
Florida,Lake,2019,330,301,28,1,0,0,0,101,50,35,0,0,330,0,0
Florida,Lee,2019,365,328,36,1,0,0,0,108,51,36,0,0,251,110,4
Florida,Leon,2019,360,275,84,1,0,0,0,119,58,38,0,0,168,192,0
Florida,Liberty,2019,351,339,12,0,0,0,0,74,45,33,0,0,351,0,0
Florida,Manatee,2019,365,333,30,2,0,0,0,108,49,36,0,0,365,0,0
Florida,Marion,2019,365,311,54,0,0,0,0,87,54,38,0,0,236,129,0
Florida,Martin,2019,352,323,29,0,0,0,0,84,49,35,0,0,235,117,0
Florida,Miami-Dade,2019,363,317,44,2,0,0,0,146,52,38,1,23,150,188,1
Florida,Nassau,2019,270,249,21,0,0,0,0,71,47,30,0,0,0,270,0
Florida,Okaloosa,2019,363,335,28,0,0,0,0,84,48,36,0,0,342,0,21
Florida,Orange,2019,360,321,39,0,0,0,0,93,51,36,1,1,300,58,0
Florida,Osceola,2019,364,338,22,4,0,0,0,122,48,34,0,0,364,0,0
Florida,Palm Beach,2019,357,320,37,0,0,0,0,93,51,35,0,0,215,140,2
Florida,Pasco,2019,365,336,29,0,0,0,0,97,49,36,0,0,365,0,0
Florida,Pinellas,2019,365,296,69,0,0,0,0,100,59,40,0,0,213,148,4
Florida,Polk,2019,365,314,51,0,0,0,0,100,54,36,0,0,250,115,0
Florida,Putnam,2019,351,346,5,0,0,0,0,54,29,17,0,0,0,0,351
Florida,Santa Rosa,2019,364,307,57,0,0,0,0,93,57,39,0,0,241,123,0
Florida,Sarasota,2019,365,323,42,0,0,0,0,100,52,37,0,0,246,119,0
Florida,Seminole,2019,365,322,42,1,0,0,0,110,52,37,0,0,297,67,1
Florida,St. Lucie,2019,352,342,10,0,0,0,0,77,46,34,0,0,352,0,0
Florida,Volusia,2019,350,316,34,0,0,0,0,80,50,37,0,0,241,109,0
Florida,Wakulla,2019,361,314,47,0,0,0,0,84,54,35,0,0,256,105,0
Georgia,Bibb,2019,362,275,84,3,0,0,0,137,61,39,0,0,158,204,0
Georgia,Charlton,2019,103,100,3,0,0,0,0,61,36,20,0,0,0,103,0
Georgia,Chatham,2019,335,277,58,0,0,0,0,87,55,38,0,0,159,176,0
Georgia,Chattooga,2019,244,231,13,0,0,0,0,71,48,40,0,0,244,0,0
Georgia,Clarke,2019,365,245,120,0,0,0,0,87,61,44,0,0,136,229,0
Georgia,Clayton,2019,119,98,21,0,0,0,0,70,54,36,0,0,0,119,0
Georgia,Cobb,2019,282,224,57,1,0,0,0,119,60,42,0,0,210,72,0
Georgia,Coffee,2019,121,107,14,0,0,0,0,66,52,26,0,0,0,121,0
Georgia,Columbia,2019,245,229,16,0,0,0,0,74,49,39,0,0,245,0,0
Georgia,Dawson,2019,244,225,18,1,0,0,0,126,48,37,0,0,244,0,0
Georgia,DeKalb,2019,365,251,110,3,1,0,0,159,64,44,0,34,156,175,0
Georgia,Dougherty,2019,356,236,118,2,0,0,0,107,63,40,0,0,0,356,0
Georgia,Douglas,2019,245,212,28,5,0,0,0,126,58,40,0,0,245,0,0
Georgia,Floyd,2019,363,215,148,0,0,0,0,89,62,45,0,0,0,363,0
Georgia,Fulton,2019,365,192,166,6,1,0,0,172,74,49,0,19,130,216,0
Georgia,Glynn,2019,279,254,25,0,0,0,0,80,50,36,0,0,224,55,0
Georgia,Gwinnett,2019,355,221,132,2,0,0,0,112,69,45,0,0,152,203,0
Georgia,Hall,2019,340,259,81,0,0,0,0,88,57,37,0,0,0,340,0
Georgia,Henry,2019,363,283,73,7,0,0,0,150,59,37,0,0,166,197,0
Georgia,Houston,2019,354,246,106,1,1,0,0,152,61,38,0,0,0,354,0
Georgia,Lowndes,2019,309,255,54,0,0,0,0,68,55,35,0,0,0,309,0
Georgia,Murray,2019,269,230,39,0,0,0,0,93,54,42,0,0,239,30,0
Georgia,Muscogee,2019,364,274,90,0,0,0,0,90,58,40,0,0,149,215,0
Georgia,Pike,2019,353,307,43,3,0,0,0,147,58,37,0,0,353,0,0
Georgia,Richmond,2019,364,238,124,2,0,0,0,101,63,45,0,0,132,214,18
Georgia,Rockdale,2019,241,186,50,5,0,0,0,129,67,43,0,0,241,0,0
Georgia,Sumter,2019,238,211,27,0,0,0,0,97,54,39,0,0,238,0,0
Georgia,Walker,2019,356,269,87,0,0,0,0,82,57,37,0,0,0,356,0
Georgia,Washington,2019,211,176,34,1,0,0,0,116,54,29,0,0,0,211,0
Hawaii,Hawaii,2019,365,361,4,0,0,0,0,79,25,16,0,0,0,365,0
Hawaii,Honolulu,2019,365,362,3,0,0,0,0,61,41,27,1,5,313,45,1
Hawaii,Kauai,2019,363,362,1,0,0,0,0,66,26,13,0,144,0,219,0
Hawaii,Maui,2019,362,347,11,3,1,0,0,166,30,15,0,0,0,362,0
Idaho,Ada,2019,365,317,48,0,0,0,0,100,53,38,0,8,240,112,5
Idaho,Bannock,2019,365,351,14,0,0,0,0,60,39,20,0,0,0,198,167
Idaho,Benewah,2019,364,242,111,9,2,0,0,154,74,37,0,0,0,364,0
Idaho,Blaine,2019,314,313,1,0,0,0,0,51,25,15,0,0,0,314,0
Idaho,Boise,2019,365,290,72,2,1,0,0,165,60,33,0,0,0,365,0
Idaho,Bonner,2019,365,316,48,1,0,0,0,115,55,21,0,0,0,272,93
Idaho,Bonneville,2019,357,342,15,0,0,0,0,63,43,29,0,0,0,357,0
Idaho,Butte,2019,361,348,13,0,0,0,0,71,48,40,0,0,359,2,0
Idaho,Canyon,2019,365,311,54,0,0,0,0,95,54,25,0,0,0,274,91
Idaho,Custer,2019,96,96,0,0,0,0,0,38,17,6,0,0,0,96,0
Idaho,Franklin,2019,364,333,28,3,0,0,0,112,44,18,0,0,0,364,0
Idaho,Idaho,2019,365,297,68,0,0,0,0,88,55,40,0,0,214,151,0
Idaho,Jerome,2019,353,353,0,0,0,0,0,48,28,15,0,0,0,353,0
Idaho,Kootenai,2019,355,318,37,0,0,0,0,86,51,23,0,0,0,355,0
Idaho,Latah,2019,350,350,0,0,0,0,0,48,26,10,0,0,0,350,0
Idaho,Lemhi,2019,360,269,87,4,0,0,0,133,69,23,0,0,0,360,0
Idaho,Nez Perce,2019,360,309,51,0,0,0,0,89,56,24,0,0,0,360,0
Idaho,Shoshone,2019,365,260,102,3,0,0,0,117,72,29,0,0,0,353,12
Idaho,Twin Falls,2019,365,361,4,0,0,0,0,71,33,19,0,0,0,365,0
Idaho,Valley,2019,357,290,67,0,0,0,0,91,61,22,0,0,0,357,0
Illinois,Adams,2019,241,208,33,0,0,0,0,93,54,41,0,0,241,0,0
Illinois,Champaign,2019,365,281,84,0,0,0,0,100,61,42,0,0,235,130,0
Illinois,Clark,2019,327,314,13,0,0,0,0,74,47,34,0,0,327,0,0
Illinois,Cook,2019,365,150,206,9,0,0,0,133,76,53,0,26,91,238,10
Illinois,DuPage,2019,352,257,92,2,1,0,0,174,61,42,0,0,172,180,0
Illinois,Effingham,2019,245,224,21,0,0,0,0,84,50,40,0,0,245,0,0
Illinois,Hamilton,2019,344,269,74,1,0,0,0,105,58,43,0,0,198,146,0
Illinois,Jersey,2019,347,284,61,2,0,0,0,119,58,42,0,0,207,140,0
Illinois,Jo Daviess,2019,363,351,12,0,0,0,0,74,47,34,0,0,363,0,0
Illinois,Kane,2019,284,229,51,4,0,0,0,112,63,40,0,0,226,58,0
Illinois,Lake,2019,245,210,33,2,0,0,0,115,58,40,0,0,245,0,0
Illinois,Macon,2019,364,260,104,0,0,0,0,93,61,43,0,0,162,202,0
Illinois,Macoupin,2019,357,340,17,0,0,0,0,87,47,33,0,112,245,0,0
Illinois,Madison,2019,363,190,170,1,2,0,0,156,71,49,0,0,186,174,3
Illinois,McHenry,2019,340,230,108,2,0,0,0,126,61,44,0,0,142,198,0
Illinois,McLean,2019,364,256,108,0,0,0,0,100,61,44,0,0,174,190,0
Illinois,Peoria,2019,364,284,78,2,0,0,0,101,58,41,0,0,203,161,0
Illinois,Randolph,2019,324,264,60,0,0,0,0,97,54,40,0,0,209,115,0
Illinois,Rock Island,2019,361,281,78,2,0,0,0,115,59,42,0,0,186,175,0
Illinois,Saint Clair,2019,365,272,92,1,0,0,0,108,60,43,1,62,169,133,0
Illinois,Sangamon,2019,360,287,73,0,0,0,0,87,58,40,0,0,183,177,0
Illinois,Will,2019,365,260,105,0,0,0,0,84,62,43,0,0,140,225,0
Illinois,Winnebago,2019,341,240,100,1,0,0,0,102,61,42,0,0,147,194,0
Indiana,Allen,2019,365,262,102,1,0,0,0,101,61,43,0,0,218,147,0
Indiana,Bartholomew,2019,364,298,66,0,0,0,0,77,54,41,0,0,268,96,0
Indiana,Boone,2019,351,320,31,0,0,0,0,90,50,35,0,0,351,0,0
Indiana,Brown,2019,365,349,16,0,0,0,0,74,47,35,0,0,365,0,0
Indiana,Carroll,2019,358,333,25,0,0,0,0,84,49,35,0,0,358,0,0
Indiana,Clark,2019,365,287,77,1,0,0,0,101,59,41,0,0,246,119,0
Indiana,Delaware,2019,352,319,33,0,0,0,0,71,49,35,0,0,303,49,0
Indiana,Dubois,2019,120,102,18,0,0,0,0,70,54,33,0,0,0,119,1
Indiana,Elkhart,2019,365,294,71,0,0,0,0,81,55,37,0,0,231,134,0
Indiana,Floyd,2019,361,336,25,0,0,0,0,87,48,35,0,0,361,0,0
Indiana,Greene,2019,355,318,37,0,0,0,0,87,51,39,0,0,315,40,0
Indiana,Hamilton,2019,365,268,95,2,0,0,0,119,61,41,0,0,217,148,0
Indiana,Hendricks,2019,361,348,13,0,0,0,0,93,47,34,0,0,361,0,0
Indiana,Henry,2019,119,106,13,0,0,0,0,63,52,28,0,0,0,119,0
Indiana,Howard,2019,361,289,71,1,0,0,0,108,58,40,0,0,238,123,0
Indiana,Huntington,2019,355,345,10,0,0,0,0,84,44,31,0,0,355,0,0
Indiana,Jackson,2019,360,340,20,0,0,0,0,80,47,35,0,0,360,0,0
Indiana,Knox,2019,359,328,31,0,0,0,0,87,50,36,0,0,359,0,0
Indiana,LaPorte,2019,364,305,55,4,0,0,0,126,61,37,0,0,331,33,0
Indiana,Lake,2019,365,227,137,1,0,0,0,101,68,44,0,3,152,205,5
Indiana,Madison,2019,365,286,78,1,0,0,0,101,58,41,0,0,226,139,0
Indiana,Marion,2019,365,153,208,4,0,0,0,112,72,53,0,0,110,255,0
Indiana,Monroe,2019,346,296,50,0,0,0,0,69,53,33,0,0,0,346,0
Indiana,Morgan,2019,364,344,20,0,0,0,0,87,48,35,0,0,364,0,0
Indiana,Perry,2019,358,322,36,0,0,0,0,80,51,37,0,0,358,0,0
Indiana,Porter,2019,365,271,90,4,0,0,0,115,61,40,0,0,220,129,16
Indiana,Posey,2019,364,341,23,0,0,0,0,80,49,35,0,0,364,0,0
Indiana,Shelby,2019,365,338,27,0,0,0,0,84,49,36,0,0,365,0,0
Indiana,Spencer,2019,117,101,16,0,0,0,0,73,53,31,0,0,0,117,0
Indiana,St. Joseph,2019,365,276,89,0,0,0,0,100,62,41,0,1,227,137,0
Indiana,Sullivan,2019,116,99,17,0,0,0,0,78,52,31,0,0,0,116,0
Indiana,Tippecanoe,2019,351,284,67,0,0,0,0,75,55,33,0,0,0,351,0
Indiana,Vanderburgh,2019,365,296,69,0,0,0,0,90,55,41,0,1,220,144,0
Indiana,Vigo,2019,365,238,126,1,0,0,0,102,64,45,0,0,184,181,0
Indiana,Wabash,2019,351,319,32,0,0,0,0,97,50,37,0,0,351,0,0
Indiana,Warrick,2019,365,337,28,0,0,0,0,93,50,36,0,0,365,0,0
Indiana,Whitley,2019,352,285,67,0,0,0,0,90,55,33,0,0,0,352,0
Iowa,Black Hawk,2019,363,296,67,0,0,0,0,83,58,31,0,0,0,363,0
Iowa,Bremer,2019,243,228,15,0,0,0,0,90,46,37,0,0,243,0,0
Iowa,Cerro Gordo,2019,118,118,0,0,0,0,0,38,27,15,0,0,0,0,118
Iowa,Clinton,2019,364,268,96,0,0,0,0,89,61,42,0,0,155,209,0
Iowa,Harrison,2019,241,222,19,0,0,0,0,97,50,38,0,0,241,0,0
Iowa,Johnson,2019,364,278,86,0,0,0,0,91,60,35,0,0,0,364,0
Iowa,Lee,2019,120,101,19,0,0,0,0,70,58,29,0,0,0,120,0
Iowa,Linn,2019,365,287,78,0,0,0,0,84,60,39,0,0,178,187,0
Iowa,Montgomery,2019,364,312,52,0,0,0,0,77,53,37,0,0,204,160,0
Iowa,Muscatine,2019,365,302,63,0,0,0,0,92,56,32,0,0,0,364,1
Iowa,Palo Alto,2019,364,305,59,0,0,0,0,93,55,38,0,0,187,177,0
Iowa,Polk,2019,365,306,59,0,0,0,0,100,55,39,0,3,246,116,0
Iowa,Pottawattamie,2019,130,111,19,0,0,0,0,70,53,29,0,0,0,112,18
Iowa,Scott,2019,365,222,141,2,0,0,0,112,67,45,0,0,125,154,86
Iowa,Van Buren,2019,361,310,51,0,0,0,0,97,54,37,0,1,192,167,1
Iowa,Woodbury,2019,118,105,13,0,0,0,0,81,52,28,0,0,0,118,0
Kansas,Chase,2019,118,112,5,1,0,0,0,113,38,20,0,0,0,118,0
Kansas,Ford,2019,304,301,3,0,0,0,0,54,31,15,0,0,0,0,304
Kansas,Johnson,2019,362,336,26,0,0,0,0,77,47,36,0,0,282,80,0
Kansas,Leavenworth,2019,362,347,15,0,0,0,0,97,45,33,0,0,362,0,0
Kansas,Neosho,2019,365,282,82,1,0,0,0,119,57,40,0,0,184,178,3
Kansas,Sedgwick,2019,365,313,52,0,0,0,0,97,54,39,0,9,297,55,4
Kansas,Shawnee,2019,365,294,70,0,1,0,0,158,58,41,0,0,191,174,0
Kansas,Sherman,2019,358,354,4,0,0,0,0,58,31,12,0,0,0,0,358
Kansas,Sumner,2019,365,317,48,0,0,0,0,97,54,39,0,4,274,77,10
Kansas,Trego,2019,364,342,22,0,0,0,0,99,48,36,0,0,298,65,1
Kansas,Wyandotte,2019,365,291,73,1,0,0,0,137,58,41,0,25,198,141,1
Kentucky,Bell,2019,263,243,20,0,0,0,0,77,49,39,0,0,234,29,0
Kentucky,Boone,2019,239,222,17,0,0,0,0,80,49,39,0,0,239,0,0
Kentucky,Boyd,2019,365,313,52,0,0,0,0,74,53,39,0,11,192,160,2
Kentucky,Bullitt,2019,243,214,29,0,0,0,0,93,51,41,0,0,243,0,0
Kentucky,Campbell,2019,362,298,63,1,0,0,0,108,56,40,0,21,189,152,0
Kentucky,Carter,2019,285,278,7,0,0,0,0,67,46,36,0,0,231,53,1
Kentucky,Christian,2019,278,251,27,0,0,0,0,77,50,39,0,0,215,63,0
Kentucky,Daviess,2019,364,284,79,1,0,0,0,101,59,43,0,1,196,167,0
Kentucky,Edmonson,2019,365,290,75,0,0,0,0,77,56,41,0,0,231,134,0
Kentucky,Fayette,2019,364,307,57,0,0,0,0,80,54,42,0,12,182,170,0
Kentucky,Greenup,2019,242,237,5,0,0,0,0,58,45,37,0,0,242,0,0
Kentucky,Hancock,2019,245,208,37,0,0,0,0,84,54,42,0,0,245,0,0
Kentucky,Hardin,2019,363,318,45,0,0,0,0,71,53,39,0,0,182,181,0
Kentucky,Henderson,2019,59,38,21,0,0,0,0,68,60,43,0,0,0,59,0
Kentucky,Jefferson,2019,365,200,163,2,0,0,0,136,70,49,0,10,164,191,0
Kentucky,Jessamine,2019,245,221,24,0,0,0,0,67,50,43,0,0,245,0,0
Kentucky,Livingston,2019,261,237,24,0,0,0,0,77,50,41,0,0,242,0,19
Kentucky,McCracken,2019,361,260,101,0,0,0,0,97,59,44,0,2,161,197,1
Kentucky,Morgan,2019,356,341,15,0,0,0,0,80,47,36,0,0,356,0,0
